Timestamp,Shift,Analyst_ID,Urea_Biuret_Pct,Urea_Moisture_Pct,Urea_Prill_Size_Pct,Ammonia_Purity_Pct,Boiler_Water_pH
2025-09-17,Morning,AN-01,0.739,0.212,91.6,99.693,9.26
2025-09-17,Evening,AN-02,0.781,0.22,92.89,99.641,8.65
2025-09-17,Night,AN-03,0.853,0.257,93.13,99.84,9.4
2025-09-18,Morning,AN-02,0.769,0.258,95.16,99.797,9.08
2025-09-18,Evening,AN-03,0.639,0.194,93.65,99.806,8.79
2025-09-18,Night,AN-03,0.814,0.208,92.81,99.783,9.06
2025-09-19,Morning,AN-02,0.717,0.188,94.37,99.717,9.71
2025-09-19,Evening,AN-04,0.86,0.223,94.32,99.478,8.7
2025-09-19,Night,AN-03,0.821,0.228,90.67,99.644,8.94
2025-09-20,Morning,AN-01,0.991,0.239,92.1,99.678,8.78
2025-09-20,Evening,AN-04,0.558,0.218,94.01,99.646,8.6
2025-09-20,Night,AN-03,0.716,0.206,89.73,99.667,9.18
2025-09-21,Morning,AN-02,0.648,0.235,94.47,99.676,9.26
2025-09-21,Evening,AN-01,0.706,0.221,95.15,99.713,9.01
2025-09-21,Night,AN-04,0.79,0.19,92.12,99.917,9.17
2025-09-22,Morning,AN-04,0.667,0.207,96.2,99.701,8.69
2025-09-22,Evening,AN-02,0.85,0.229,97.71,99.761,9.41
2025-09-22,Night,AN-03,0.769,0.247,92.51,99.703,8.94
2025-09-23,Morning,AN-01,0.621,0.212,96.04,99.831,9.21
2025-09-23,Evening,AN-04,0.584,0.219,95.86,99.681,9.18
2025-09-23,Night,AN-01,0.778,0.223,94.13,99.657,9.01
2025-09-24,Morning,AN-02,0.825,0.208,90.83,99.656,8.52
2025-09-24,Evening,AN-01,0.65,0.2,95.27,99.793,8.56
2025-09-24,Night,AN-03,0.799,0.173,93.92,99.71,9.01
2025-09-25,Morning,AN-04,0.833,0.187,96.7,99.803,9.25
2025-09-25,Evening,AN-02,0.757,0.207,94.53,99.704,8.82
2025-09-25,Night,AN-03,0.748,0.22,92.41,99.636,9.04
2025-09-26,Morning,AN-04,0.741,0.21,95.37,99.588,8.81
2025-09-26,Evening,AN-03,0.755,0.193,95.01,99.841,8.94
2025-09-26,Night,AN-03,0.753,0.244,93.66,99.598,9.06
2025-09-27,Morning,AN-03,0.67,0.232,93.33,99.667,8.86
2025-09-27,Evening,AN-01,0.884,0.202,90.18,99.782,8.65
2025-09-27,Night,AN-03,0.715,0.214,95.42,99.708,8.71
2025-09-28,Morning,AN-04,0.746,0.195,94.74,99.767,8.92
2025-09-28,Evening,AN-02,0.761,0.231,95.59,99.621,9.17
2025-09-28,Night,AN-02,0.695,0.2,92.29,99.754,9.26
2025-09-29,Morning,AN-02,0.717,0.21,91.92,99.7,9.28
2025-09-29,Evening,AN-02,0.652,0.233,93.42,99.525,9.03
2025-09-29,Night,AN-03,0.683,0.246,95.25,99.682,8.5
2025-09-30,Morning,AN-03,0.814,0.249,92.44,99.685,8.81
2025-09-30,Evening,AN-03,0.66,0.19,94.71,99.692,9.02
2025-09-30,Night,AN-01,0.874,0.16,94.47,99.723,8.8
2025-10-01,Morning,AN-01,0.638,0.239,94.03,99.701,9.27
2025-10-01,Evening,AN-03,0.699,0.219,94.67,99.641,8.54
2025-10-01,Night,AN-01,0.716,0.147,92.71,99.73,9.05
2025-10-02,Morning,AN-03,0.613,0.257,93.72,99.839,9.18
2025-10-02,Evening,AN-01,0.755,0.226,91.88,99.716,8.9
2025-10-02,Night,AN-02,0.709,0.184,97.25,99.701,8.94
2025-10-03,Morning,AN-04,0.676,0.209,93.11,99.825,8.8
2025-10-03,Evening,AN-01,0.782,0.194,98.15,99.739,9.17
2025-10-03,Night,AN-04,0.728,0.271,91.64,99.751,8.66
2025-10-04,Morning,AN-02,0.702,0.173,95.22,99.742,8.76
2025-10-04,Evening,AN-04,0.707,0.184,93.65,99.712,8.94
2025-10-04,Night,AN-02,0.592,0.198,94.47,99.729,8.81
2025-10-05,Morning,AN-04,0.844,0.2,95.37,99.787,9.09
2025-10-05,Evening,AN-03,0.643,0.242,96.21,99.959,8.7
2025-10-05,Night,AN-03,0.806,0.305,96.93,99.54,8.8
2025-10-06,Morning,AN-02,0.804,0.188,94.08,99.836,9.21
2025-10-06,Evening,AN-01,0.848,0.174,91.58,99.652,8.65
2025-10-06,Night,AN-04,0.756,0.243,94.96,99.728,8.95
2025-10-07,Morning,AN-03,0.725,0.234,91.82,99.68,8.6
2025-10-07,Evening,AN-01,0.903,0.177,92.95,99.634,8.95
2025-10-07,Night,AN-01,0.86,0.186,92.92,99.825,9.25
2025-10-08,Morning,AN-01,0.837,0.226,93.92,99.699,7.67
2025-10-08,Evening,AN-04,0.767,0.203,94.21,99.957,9.13
2025-10-08,Night,AN-01,0.848,0.214,91.39,99.602,8.93
2025-10-09,Morning,AN-04,0.726,0.287,96.94,99.94,9.11
2025-10-09,Evening,AN-02,0.666,0.233,89.93,99.644,7.72
2025-10-09,Night,AN-04,0.884,0.213,91.23,99.916,9.29
2025-10-10,Morning,AN-04,0.783,0.231,96.18,99.72,8.79
2025-10-10,Evening,AN-01,0.622,0.194,91.7,99.886,9.29
2025-10-10,Night,AN-02,0.859,0.211,92.47,99.859,8.69
2025-10-11,Morning,AN-04,0.66,0.225,92.62,99.704,9.35
2025-10-11,Evening,AN-04,0.737,0.276,94.44,99.702,8.87
2025-10-11,Night,AN-03,0.793,0.21,95.69,99.746,8.95
2025-10-12,Morning,AN-04,0.858,0.175,90.71,99.482,8.83
2025-10-12,Evening,AN-04,0.763,0.266,91.55,99.612,9.06
2025-10-12,Night,AN-01,0.787,0.212,92.18,99.72,9.02
2025-10-13,Morning,AN-03,0.685,0.186,91.21,99.653,8.83
2025-10-13,Evening,AN-04,0.627,0.255,93.07,99.812,8.87
2025-10-13,Night,AN-01,0.708,0.222,91.83,99.694,9.31
2025-10-14,Morning,AN-01,0.736,0.148,90.44,99.658,8.67
2025-10-14,Evening,AN-04,0.813,0.246,92.16,99.779,8.94
2025-10-14,Night,AN-03,0.702,0.201,91.71,99.646,9.19
2025-10-15,Morning,AN-03,0.732,0.229,94.04,99.73,8.93
2025-10-15,Evening,AN-04,0.742,0.206,96.31,99.801,8.65
2025-10-15,Night,AN-01,0.837,0.201,93.34,99.504,9.29
2025-10-16,Morning,AN-01,0.773,0.227,92.81,99.712,9.38
2025-10-16,Evening,AN-03,0.781,0.2,95.08,99.8,8.98
2025-10-16,Night,AN-03,0.845,0.251,93.59,99.76,9.13
2025-10-17,Morning,AN-04,0.741,0.272,92.01,99.606,8.95
2025-10-17,Evening,AN-01,0.74,0.2,88.89,99.86,9.18
2025-10-17,Night,AN-01,0.793,0.223,97.83,99.612,9.33
2025-10-18,Morning,AN-02,0.7,0.167,90.94,99.69,8.8
2025-10-18,Evening,AN-01,0.687,0.214,95.35,99.882,8.9
2025-10-18,Night,AN-02,0.79,0.239,90.9,99.55,8.81
2025-10-19,Morning,AN-03,0.697,0.231,91.11,99.775,8.79
2025-10-19,Evening,AN-04,0.787,0.259,92.29,99.699,8.99
2025-10-19,Night,AN-02,0.759,0.202,95.14,99.629,9.53
2025-10-20,Morning,AN-02,0.721,0.17,97.78,99.747,8.88
2025-10-20,Evening,AN-01,0.856,0.251,94.93,99.661,9.08
2025-10-20,Night,AN-01,0.812,0.221,89.64,99.388,9.05
2025-10-21,Morning,AN-03,0.729,0.191,88.64,99.899,8.76
2025-10-21,Evening,AN-03,0.75,0.204,92.78,99.663,8.76
2025-10-21,Night,AN-04,0.593,0.239,92.27,99.719,9.26
2025-10-22,Morning,AN-04,0.719,0.265,98.1,99.677,8.62
2025-10-22,Evening,AN-01,0.826,0.269,93.26,99.642,8.98
2025-10-22,Night,AN-02,0.783,0.212,93.74,99.746,8.95
2025-10-23,Morning,AN-03,0.742,0.235,93.56,99.611,9.17
2025-10-23,Evening,AN-04,0.756,0.178,93.89,99.659,9.21
2025-10-23,Night,AN-01,0.762,0.232,96.41,99.711,8.96
2025-10-24,Morning,AN-02,0.781,0.215,92.83,99.522,8.77
2025-10-24,Evening,AN-01,0.788,0.24,95.98,99.954,8.75
2025-10-24,Night,AN-03,0.826,0.245,92.88,99.554,9.33
2025-10-25,Morning,AN-02,0.797,0.245,92.31,99.727,9.66
2025-10-25,Evening,AN-03,0.811,0.168,92.22,99.857,9.36
2025-10-25,Night,AN-03,0.825,0.191,94.18,99.618,9.23
2025-10-26,Morning,AN-04,0.728,0.246,92.68,99.724,9.06
2025-10-26,Evening,AN-03,0.749,0.171,91.49,99.684,8.5
2025-10-26,Night,AN-01,0.612,0.26,98.74,99.705,8.84
2025-10-27,Morning,AN-02,0.976,0.224,93.75,99.614,8.82
2025-10-27,Evening,AN-03,0.738,0.235,93.62,99.588,8.86
2025-10-27,Night,AN-01,0.691,0.239,93.26,99.673,9.05
2025-10-28,Morning,AN-01,0.718,0.198,93.28,99.761,8.99
2025-10-28,Evening,AN-01,0.733,0.211,95.28,99.744,8.8
2025-10-28,Night,AN-02,0.852,0.212,89.71,99.727,9.03
2025-10-29,Morning,AN-03,0.722,0.205,91.52,99.823,8.94
2025-10-29,Evening,AN-01,0.794,0.163,92.59,99.872,8.81
2025-10-29,Night,AN-02,0.702,0.255,91.77,99.501,8.52
2025-10-30,Morning,AN-01,0.758,0.23,93.38,99.662,8.91
2025-10-30,Evening,AN-01,0.807,0.222,95.67,99.728,9.06
2025-10-30,Night,AN-02,0.719,0.226,93.46,99.602,8.99
2025-10-31,Morning,AN-04,0.651,0.235,96.0,99.611,8.64
2025-10-31,Evening,AN-02,0.827,0.2,89.5,99.726,7.65
2025-10-31,Night,AN-02,0.735,0.192,94.05,99.781,8.9
2025-11-01,Morning,AN-01,0.901,0.215,94.96,99.616,9.08
2025-11-01,Evening,AN-02,0.646,0.259,93.57,99.607,8.53
2025-11-01,Night,AN-04,0.898,0.212,93.14,99.744,9.0
2025-11-02,Morning,AN-04,0.702,0.191,94.61,99.799,9.26
2025-11-02,Evening,AN-02,0.844,0.224,88.66,99.664,9.68
2025-11-02,Night,AN-02,0.732,0.163,93.88,99.529,8.84
2025-11-03,Morning,AN-04,0.875,0.169,93.2,99.616,9.46
2025-11-03,Evening,AN-02,0.798,0.219,93.35,99.66,9.05
2025-11-03,Night,AN-01,0.731,0.216,91.18,99.782,9.05
2025-11-04,Morning,AN-04,0.716,0.232,99.01,99.491,8.99
2025-11-04,Evening,AN-02,0.62,0.209,93.38,99.831,8.53
2025-11-04,Night,AN-03,0.783,0.19,97.9,99.753,8.73
2025-11-05,Morning,AN-04,0.726,0.201,96.11,99.823,8.92
2025-11-05,Evening,AN-04,0.606,0.222,96.07,99.673,9.38
2025-11-05,Night,AN-04,0.789,0.273,95.15,99.573,9.02
2025-11-06,Morning,AN-01,0.949,0.193,93.49,99.342,9.05
2025-11-06,Evening,AN-01,0.732,0.241,90.56,99.548,9.11
2025-11-06,Night,AN-04,0.831,0.182,91.24,99.706,8.92
2025-11-07,Morning,AN-01,0.591,0.2,93.11,99.59,8.36
2025-11-07,Evening,AN-01,0.742,0.193,94.6,99.613,8.83
2025-11-07,Night,AN-02,0.802,0.187,96.13,99.716,9.16
2025-11-08,Morning,AN-02,1.037,0.181,94.04,99.347,8.61
2025-11-08,Evening,AN-04,0.705,0.245,95.07,99.632,8.96
2025-11-08,Night,AN-01,0.707,0.191,95.49,99.676,9.29
2025-11-09,Morning,AN-01,0.75,0.174,94.54,99.783,8.85
2025-11-09,Evening,AN-01,1.123,0.23,94.44,99.503,8.87
2025-11-09,Night,AN-01,0.806,0.204,94.04,99.712,9.43
2025-11-10,Morning,AN-01,0.952,0.234,97.62,99.391,8.63
2025-11-10,Evening,AN-04,0.777,0.202,95.55,99.7,9.17
2025-11-10,Night,AN-03,0.578,0.178,92.56,99.698,9.19
2025-11-11,Morning,AN-03,0.758,0.189,91.76,99.876,9.04
2025-11-11,Evening,AN-02,0.89,0.206,95.96,99.776,8.78
2025-11-11,Night,AN-03,0.819,0.225,95.92,99.578,9.12
2025-11-12,Morning,AN-04,0.656,0.239,92.79,99.69,9.31
2025-11-12,Evening,AN-01,0.838,0.214,91.03,99.723,9.03
2025-11-12,Night,AN-01,0.907,0.192,93.03,99.647,9.02
2025-11-13,Morning,AN-01,0.725,0.223,95.75,99.549,8.51
2025-11-13,Evening,AN-02,0.703,0.241,96.2,99.695,8.74
2025-11-13,Night,AN-04,0.797,0.242,95.24,99.797,8.93
2025-11-14,Morning,AN-02,0.914,0.205,95.24,99.813,8.7
2025-11-14,Evening,AN-03,0.721,0.246,94.22,99.85,9.02
2025-11-14,Night,AN-03,0.832,0.164,93.92,99.727,8.96
2025-11-15,Morning,AN-01,0.957,0.219,95.1,99.433,8.72
2025-11-15,Evening,AN-01,0.943,0.19,93.97,99.47,8.97
2025-11-15,Night,AN-04,0.643,0.26,96.75,99.732,9.31
2025-11-16,Morning,AN-04,0.761,0.238,90.08,99.621,9.11
2025-11-16,Evening,AN-02,0.782,0.227,94.98,99.688,9.41
2025-11-16,Night,AN-04,0.953,0.245,92.76,99.771,9.69
2025-11-17,Morning,AN-02,0.659,0.23,91.62,99.806,9.58
2025-11-17,Evening,AN-01,0.681,0.26,93.02,99.705,9.25
2025-11-17,Night,AN-03,0.787,0.183,93.07,99.623,9.24
2025-11-18,Morning,AN-01,1.132,0.233,95.6,99.311,8.48
2025-11-18,Evening,AN-04,1.117,0.203,93.59,99.446,8.88
2025-11-18,Night,AN-01,0.746,0.197,90.17,99.7,9.3
2025-11-19,Morning,AN-04,0.721,0.177,96.21,99.787,8.88
2025-11-19,Evening,AN-02,0.981,0.279,92.38,99.25,8.62
2025-11-19,Night,AN-03,0.737,0.192,93.69,99.544,9.04
2025-11-20,Morning,AN-04,0.82,0.234,97.15,99.674,8.67
2025-11-20,Evening,AN-02,0.923,0.208,98.2,99.256,8.77
2025-11-20,Night,AN-02,0.872,0.201,94.34,99.79,9.12
2025-11-21,Morning,AN-01,0.837,0.188,92.09,99.796,8.32
2025-11-21,Evening,AN-02,0.738,0.213,95.51,99.512,9.36
2025-11-21,Night,AN-04,0.649,0.179,93.69,99.797,9.51
2025-11-22,Morning,AN-03,0.797,0.266,92.41,99.703,8.77
2025-11-22,Evening,AN-02,0.992,0.181,91.62,99.186,9.0
2025-11-22,Night,AN-01,0.654,0.249,93.41,99.695,9.06
2025-11-23,Morning,AN-01,0.692,0.194,92.54,99.828,9.26
2025-11-23,Evening,AN-02,0.748,0.249,96.84,99.67,9.38
2025-11-23,Night,AN-02,0.857,0.248,92.23,99.75,9.13
2025-11-24,Morning,AN-04,0.801,0.191,93.21,99.896,9.21
2025-11-24,Evening,AN-03,0.778,0.19,94.06,99.714,9.04
2025-11-24,Night,AN-01,0.699,0.234,96.57,99.764,9.04
2025-11-25,Morning,AN-03,0.653,0.222,93.74,99.719,9.23
2025-11-25,Evening,AN-04,1.112,0.164,92.42,99.148,8.95
2025-11-25,Night,AN-04,0.786,0.25,91.92,99.609,8.82
2025-11-26,Morning,AN-04,0.722,0.251,91.31,99.61,8.07
2025-11-26,Evening,AN-01,0.874,0.249,91.8,99.436,8.98
2025-11-26,Night,AN-04,1.032,0.236,88.35,99.189,8.8
2025-11-27,Morning,AN-01,0.75,0.249,94.35,99.746,8.64
2025-11-27,Evening,AN-01,0.712,0.238,94.61,99.715,8.85
2025-11-27,Night,AN-02,1.021,0.223,94.95,99.306,9.03
2025-11-28,Morning,AN-03,0.746,0.243,94.8,99.678,8.56
2025-11-28,Evening,AN-04,0.828,0.239,90.03,99.597,8.97
2025-11-28,Night,AN-01,0.623,0.16,90.81,99.649,9.14
2025-11-29,Morning,AN-03,0.822,0.254,92.42,99.768,9.35
2025-11-29,Evening,AN-03,0.893,0.257,92.21,99.749,9.08
2025-11-29,Night,AN-02,0.918,0.178,93.56,99.743,8.94
2025-11-30,Morning,AN-02,0.643,0.202,96.38,99.692,9.13
2025-11-30,Evening,AN-02,0.595,0.22,90.16,99.634,8.77
2025-11-30,Night,AN-04,0.815,0.198,92.85,99.771,8.88
2025-12-01,Morning,AN-02,0.779,0.222,96.61,99.597,8.96
2025-12-01,Evening,AN-02,0.699,0.249,92.98,99.524,8.62
2025-12-01,Night,AN-04,0.789,0.213,91.11,99.618,9.33
2025-12-02,Morning,AN-02,0.761,0.229,92.23,99.81,9.0
2025-12-02,Evening,AN-03,0.733,0.19,88.61,99.664,8.88
2025-12-02,Night,AN-01,0.738,0.186,94.68,99.774,8.7
2025-12-03,Morning,AN-01,0.813,0.193,91.89,99.654,8.44
2025-12-03,Evening,AN-01,0.777,0.199,94.26,99.632,8.7
2025-12-03,Night,AN-04,0.799,0.17,94.88,99.686,9.38
2025-12-04,Morning,AN-04,0.659,0.219,94.89,99.721,7.86
2025-12-04,Evening,AN-02,0.753,0.211,93.77,99.462,8.54
2025-12-04,Night,AN-03,0.799,0.205,92.09,99.6,8.88
2025-12-05,Morning,AN-02,0.769,0.19,90.49,99.712,9.35
2025-12-05,Evening,AN-02,0.732,0.172,92.72,99.819,8.68
2025-12-05,Night,AN-04,0.848,0.184,94.42,99.563,9.27
2025-12-06,Morning,AN-04,0.729,0.209,91.78,99.699,8.63
2025-12-06,Evening,AN-03,0.854,0.173,91.32,99.829,9.15
2025-12-06,Night,AN-01,0.953,0.185,94.34,99.784,9.15
2025-12-07,Morning,AN-04,0.723,0.219,93.54,99.62,9.14
2025-12-07,Evening,AN-02,0.787,0.191,94.89,99.698,8.9
2025-12-07,Night,AN-01,0.708,0.205,91.6,99.52,8.19
2025-12-08,Morning,AN-01,0.846,0.215,94.87,99.647,8.74
2025-12-08,Evening,AN-03,0.741,0.253,94.94,99.84,8.92
2025-12-08,Night,AN-04,0.858,0.195,92.38,99.806,8.6
2025-12-09,Morning,AN-03,0.646,0.227,94.56,99.697,9.18
2025-12-09,Evening,AN-03,0.797,0.216,91.62,99.86,8.98
2025-12-09,Night,AN-02,0.77,0.166,92.9,99.725,8.93
2025-12-10,Morning,AN-01,0.627,0.227,93.67,99.684,9.28
2025-12-10,Evening,AN-03,0.587,0.183,94.58,99.855,8.71
2025-12-10,Night,AN-01,0.719,0.206,91.46,99.786,8.57
2025-12-11,Morning,AN-04,0.745,0.169,91.8,99.719,8.8
2025-12-11,Evening,AN-02,0.766,0.164,95.64,99.784,8.85
2025-12-11,Night,AN-01,0.761,0.241,88.82,99.888,9.02
2025-12-12,Morning,AN-04,0.62,0.242,95.11,99.608,8.87
2025-12-12,Evening,AN-03,0.625,0.234,92.67,99.624,8.81
2025-12-12,Night,AN-04,0.719,0.139,93.3,99.643,8.74
2025-12-13,Morning,AN-02,0.624,0.202,94.75,99.586,8.69
2025-12-13,Evening,AN-01,0.724,0.196,91.52,99.727,9.2
2025-12-13,Night,AN-02,0.648,0.266,93.27,99.73,8.01
2025-12-14,Morning,AN-04,0.7,0.211,92.17,99.742,9.03
2025-12-14,Evening,AN-01,0.714,0.168,93.72,99.691,8.88
2025-12-14,Night,AN-04,0.77,0.21,91.21,99.6,8.99
2025-12-15,Morning,AN-04,0.825,0.243,93.56,99.61,8.84
2025-12-15,Evening,AN-01,0.706,0.208,94.97,99.619,8.54
2025-12-15,Night,AN-01,0.692,0.167,91.17,99.603,9.19
2025-12-16,Morning,AN-03,0.764,0.216,95.61,99.673,8.72
2025-12-16,Evening,AN-04,0.845,0.216,88.84,99.56,8.94
2025-12-16,Night,AN-03,0.657,0.229,97.48,99.858,8.65
2025-12-17,Morning,AN-04,0.753,0.21,93.94,99.846,8.79
2025-12-17,Evening,AN-04,0.718,0.246,96.09,99.677,9.05
2025-12-17,Night,AN-01,0.777,0.145,92.45,99.82,8.8
2025-12-18,Morning,AN-03,0.732,0.203,93.11,99.503,9.22
2025-12-18,Evening,AN-02,0.719,0.231,94.11,99.774,8.99
2025-12-18,Night,AN-02,0.833,0.16,93.23,99.573,8.95
2025-12-19,Morning,AN-04,0.674,0.236,92.44,99.682,9.22
2025-12-19,Evening,AN-04,0.689,0.231,92.48,99.718,9.35
2025-12-19,Night,AN-02,0.75,0.22,94.0,99.741,9.43
2025-12-20,Morning,AN-02,0.948,0.27,93.46,99.709,9.02
2025-12-20,Evening,AN-02,0.662,0.245,95.33,99.732,8.01
2025-12-20,Night,AN-04,0.737,0.214,95.24,99.922,9.04
2025-12-21,Morning,AN-03,0.751,0.18,90.3,99.771,8.89
2025-12-21,Evening,AN-04,0.807,0.232,92.95,99.74,9.01
2025-12-21,Night,AN-01,0.734,0.262,96.73,99.857,8.93
2025-12-22,Morning,AN-02,0.848,0.214,99.76,99.746,8.95
2025-12-22,Evening,AN-04,0.7,0.202,90.51,99.654,8.54
2025-12-22,Night,AN-03,0.845,0.213,95.3,99.698,9.16
2025-12-23,Morning,AN-02,0.75,0.204,97.68,99.883,8.78
2025-12-23,Evening,AN-03,0.795,0.309,95.19,99.959,9.0
2025-12-23,Night,AN-01,0.711,0.234,90.08,99.806,8.57
2025-12-24,Morning,AN-02,0.814,0.236,98.56,99.588,8.42
2025-12-24,Evening,AN-04,0.66,0.197,93.57,99.527,9.01
2025-12-24,Night,AN-03,0.885,0.223,98.26,99.78,9.13
2025-12-25,Morning,AN-03,0.757,0.256,94.98,99.735,8.5
2025-12-25,Evening,AN-04,0.746,0.224,93.64,99.741,9.28
2025-12-25,Night,AN-03,0.642,0.193,94.66,99.627,8.92
2025-12-26,Morning,AN-03,0.62,0.137,91.33,99.681,8.75
2025-12-26,Evening,AN-03,0.622,0.163,93.55,99.633,8.7
2025-12-26,Night,AN-04,0.751,0.225,94.28,99.623,9.16
2025-12-27,Morning,AN-02,0.692,0.186,93.41,99.553,9.24
2025-12-27,Evening,AN-02,0.754,0.228,89.97,99.645,9.0
2025-12-27,Night,AN-03,0.809,0.198,91.61,99.659,8.89
2025-12-28,Morning,AN-02,0.815,0.21,93.43,99.688,8.97
2025-12-28,Evening,AN-01,0.785,0.198,89.23,99.568,9.01
2025-12-28,Night,AN-04,0.66,0.219,96.85,99.608,8.9
2025-12-29,Morning,AN-01,0.727,0.255,92.97,99.668,9.28
2025-12-29,Evening,AN-03,0.725,0.205,92.97,99.622,9.27
2025-12-29,Night,AN-04,0.721,0.241,90.7,99.817,8.63
2025-12-30,Morning,AN-01,0.697,0.24,95.86,99.589,8.74
2025-12-30,Evening,AN-01,0.758,0.202,92.6,99.759,9.06
2025-12-30,Night,AN-04,0.76,0.205,93.87,99.655,9.85
2025-12-31,Morning,AN-02,0.665,0.218,97.52,99.816,9.34
2025-12-31,Evening,AN-01,0.752,0.237,95.19,99.655,9.12
2025-12-31,Night,AN-01,0.802,0.213,94.32,99.616,8.72
